location,target,type,quantile,forecast_date,target_end_date,value
Georgia,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,4742.77
Georgia,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,4835.22
Georgia,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,4959.98
Georgia,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,5054.95
Georgia,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,5070.39
Georgia,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,5362.59
Georgia,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,4946.78
Georgia,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,5021.25
Georgia,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,5269.62
Georgia,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,5367.54
Georgia,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,5517.85
Georgia,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,5642.85
Georgia,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,5656.55
Georgia,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,5936.11
Georgia,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,5425.86
Georgia,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,5530.46
Georgia,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,5840.15
Georgia,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,5943.19
Georgia,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,6122.12
Georgia,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,6277.51
Georgia,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,6295.1
Georgia,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,6552.43
Georgia,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,5936.86
Georgia,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,6075.71
Georgia,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,6454.28
Georgia,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,6561.91
Georgia,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,6772.51
Georgia,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,6960.63
Georgia,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,6984.87
Georgia,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,7210.17
Georgia,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,6478.71
Georgia,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,6655.97
Georgia,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,7110.85
Georgia,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,7222.35
Georgia,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,7467.54
Georgia,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,7692.24
Georgia,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,7723.51
Georgia,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,7906.69
Georgia,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,7049.51
Georgia,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,7269.2
Georgia,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,7800.98
Georgia,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,7921.89
Georgia,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,8204.27
Georgia,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,8469.3
Georgia,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,8507.72
Hawaii,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,1.9
Hawaii,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,1.31
Hawaii,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,1.51
Hawaii,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,1.73
Hawaii,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,1.97
Hawaii,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,2.16
Hawaii,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,2.2
Hawaii,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,2.24
Hawaii,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,1.88
Hawaii,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,1.26
Hawaii,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,1.47
Hawaii,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,1.72
Hawaii,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,1.96
Hawaii,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,2.17
Hawaii,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,2.2
Hawaii,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,2.24
Hawaii,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1.87
Hawaii,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,1.22
Hawaii,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,1.43
Hawaii,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,1.7
Hawaii,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1.96
Hawaii,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,2.17
Hawaii,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,2.2
Hawaii,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,2.23
Hawaii,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,1.85
Hawaii,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,1.17
Hawaii,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,1.4
Hawaii,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,1.68
Hawaii,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,1.94
Hawaii,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,2.17
Hawaii,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,2.2
Hawaii,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,2.23
Hawaii,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,1.84
Hawaii,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,1.13
Hawaii,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,1.36
Hawaii,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,1.66
Hawaii,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,1.93
Hawaii,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,2.17
Hawaii,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,2.2
Hawaii,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,2.23
Hawaii,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,1.82
Hawaii,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,1.09
Hawaii,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,1.33
Hawaii,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,1.64
Hawaii,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,1.92
Hawaii,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,2.17
Hawaii,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,2.21
Hawaii,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,2.23
Hawaii,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,1.81
Hawaii,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,1.04
Hawaii,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,1.3
Hawaii,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,1.63
Hawaii,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,1.91
Hawaii,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,2.16
Hawaii,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,2.22
Hawaii,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,2.23
Hawaii,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,1.8
Hawaii,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,1.01
Hawaii,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,1.26
Hawaii,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,1.61
Hawaii,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,1.89
Hawaii,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,2.16
Hawaii,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,2.22
Hawaii,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,2.23
Idaho,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,280.45
Idaho,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,250.62
Idaho,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,250.67
Idaho,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,258.29
Idaho,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,271.14
Idaho,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,302.5
Idaho,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,307.63
Idaho,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,326.38
Idaho,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,337.44
Idaho,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,298.55
Idaho,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,298.58
Idaho,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,308.48
Idaho,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,325.02
Idaho,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,366.92
Idaho,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,374.4
Idaho,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,394.26
Idaho,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,404.24
Idaho,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,354.24
Idaho,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,354.25
Idaho,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,366.99
Idaho,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,388.12
Idaho,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,442.9
Idaho,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,453.47
Idaho,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,473.95
Idaho,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,481.76
Idaho,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,418.34
Idaho,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,418.42
Idaho,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,434.59
Idaho,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,461.32
Idaho,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,531.47
Idaho,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,546.07
Idaho,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,566.46
Idaho,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,570.57
Idaho,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,491.34
Idaho,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,491.54
Idaho,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,511.83
Idaho,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,545.35
Idaho,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,633.29
Idaho,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,653.0
Idaho,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,672.34
Idaho,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,670.78
Idaho,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,573.38
Idaho,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,573.77
Idaho,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,598.94
Idaho,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,640.53
Idaho,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,748.33
Idaho,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,774.41
Idaho,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,791.51
Idaho,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,781.78
Idaho,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,664.15
Idaho,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,664.8
Idaho,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,695.65
Idaho,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,746.65
Idaho,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,875.6
Idaho,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,909.4
Idaho,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,922.86
Idaho,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,901.99
Idaho,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,762.67
Idaho,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,763.7
Idaho,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,800.98
Idaho,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,862.75
Idaho,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,1012.82
Idaho,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,1055.72
Idaho,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,1064.06
Illinois,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,2017.95
Illinois,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,1792.71
Illinois,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,1880.81
Illinois,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,1943.42
Illinois,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,2060.82
Illinois,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,2101.55
Illinois,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,2138.34
Illinois,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,2153.06
Illinois,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,1981.04
Illinois,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,1749.14
Illinois,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,1837.52
Illinois,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,1899.59
Illinois,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,2023.57
Illinois,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,2072.4
Illinois,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,2108.3
Illinois,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,2121.95
Illinois,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1941.71
Illinois,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,1704.19
Illinois,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,1792.58
Illinois,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,1854.02
Illinois,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1983.69
Illinois,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,2040.2
Illinois,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,2075.23
Illinois,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,2087.71
Illinois,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,1900.21
Illinois,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,1658.07
Illinois,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,1746.23
Illinois,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,1806.94
Illinois,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,1941.42
Illinois,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,2005.16
Illinois,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,2039.34
Illinois,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,2050.57
Illinois,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,1856.77
Illinois,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,1611.03
Illinois,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,1698.71
Illinois,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,1758.61
Illinois,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,1897.03
Illinois,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,1967.51
Illinois,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,2000.88
Illinois,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,2010.79
Illinois,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,1811.63
Illinois,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,1563.26
Illinois,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,1650.25
Illinois,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,1709.26
Illinois,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,1850.79
Illinois,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,1927.48
Illinois,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,1960.07
Illinois,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,1968.61
Illinois,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,1765.05
Illinois,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,1514.99
Illinois,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,1601.07
Illinois,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,1659.12
Illinois,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,1802.97
Illinois,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,1885.34
Illinois,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,1917.17
Illinois,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,1924.3
Illinois,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,1717.26
Illinois,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,1466.42
Illinois,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,1551.39
Illinois,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,1608.41
Illinois,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,1753.81
Illinois,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,1841.32
Illinois,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,1872.42
Illinois,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,1878.11
Indiana,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,874.43
Indiana,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,814.11
Indiana,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,827.74
Indiana,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,847.45
Indiana,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,857.59
Indiana,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,907.07
Indiana,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,930.32
Indiana,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,952.36
Indiana,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,853.33
Indiana,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,792.2
Indiana,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,806.91
Indiana,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,824.47
Indiana,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,836.85
Indiana,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,883.19
Indiana,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,914.82
Indiana,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,934.8
Indiana,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,829.15
Indiana,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,768.04
Indiana,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,783.75
Indiana,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,798.73
Indiana,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,813.31
Indiana,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,855.92
Indiana,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,895.35
Indiana,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,913.03
Indiana,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,802.34
Indiana,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,741.99
Indiana,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,758.61
Indiana,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,770.47
Indiana,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,787.38
Indiana,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,825.8
Indiana,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,872.33
Indiana,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,887.52
Indiana,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,773.34
Indiana,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,713.5
Indiana,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,728.18
Indiana,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,741.74
Indiana,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,759.47
Indiana,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,793.37
Indiana,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,846.2
Indiana,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,858.8
Indiana,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,742.6
Indiana,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,683.49
Indiana,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,695.01
Indiana,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,712.32
Indiana,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,729.98
Indiana,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,759.18
Indiana,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,817.44
Indiana,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,827.41
Indiana,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,710.57
Indiana,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,652.67
Indiana,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,660.99
Indiana,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,681.89
Indiana,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,699.3
Indiana,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,724.61
Indiana,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,786.54
Indiana,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,793.9
Indiana,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,677.67
Indiana,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,621.4
Indiana,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,626.55
Indiana,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,650.78
Indiana,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,667.82
Indiana,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,689.83
Indiana,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,754.0
Indiana,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,758.82
Iowa,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,165.84
Iowa,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,140.22
Iowa,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,142.38
Iowa,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,147.05
Iowa,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,158.6
Iowa,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,172.65
Iowa,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,181.69
Iowa,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,237.41
Iowa,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,122.22
Iowa,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,102.35
Iowa,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,105.58
Iowa,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,106.95
Iowa,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,116.25
Iowa,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,127.62
Iowa,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,134.98
Iowa,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,179.06
Iowa,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,89.27
Iowa,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,74.13
Iowa,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,76.75
Iowa,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,77.69
Iowa,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,84.47
Iowa,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,93.5
Iowa,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,99.89
Iowa,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,133.39
Iowa,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,64.93
Iowa,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,53.53
Iowa,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,55.02
Iowa,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,56.29
Iowa,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,61.14
Iowa,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,68.22
