location,target,type,quantile,forecast_date,target_end_date,value
Colorado,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,27.97
Colorado,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,20.3
Colorado,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,11.45
Colorado,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,13.99
Colorado,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,15.95
Colorado,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,21.81
Colorado,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,23.7
Colorado,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,25.48
Colorado,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,26.27
Colorado,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,19.01
Colorado,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,10.73
Colorado,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,13.05
Colorado,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,14.96
Colorado,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,20.44
Colorado,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,22.16
Colorado,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,23.86
Colorado,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,24.66
Colorado,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,17.79
Colorado,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,10.05
Colorado,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,12.17
Colorado,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,14.03
Colorado,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,19.15
Colorado,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,20.7
Colorado,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,22.33
Colorado,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,23.13
Colorado,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,16.64
Colorado,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,9.41
Colorado,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,11.33
Colorado,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,13.14
Colorado,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,17.93
Colorado,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,19.33
Colorado,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,20.88
Colorado,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,21.68
Colorado,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,15.55
Colorado,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,8.81
Colorado,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,10.55
Colorado,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,12.31
Colorado,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,16.77
Colorado,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,18.04
Colorado,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,19.52
Colorado,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,20.31
Colorado,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,14.53
Colorado,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,8.23
Colorado,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,9.81
Colorado,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,11.52
Colorado,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,15.68
Colorado,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,16.82
Colorado,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,18.23
Colorado,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,19.01
Connecticut,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,57.63
Connecticut,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,36.88
Connecticut,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,39.78
Connecticut,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,48.73
Connecticut,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,63.41
Connecticut,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,67.55
Connecticut,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,70.77
Connecticut,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,72.39
Connecticut,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,49.09
Connecticut,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,30.42
Connecticut,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,32.97
Connecticut,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,40.92
Connecticut,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,54.29
Connecticut,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,58.19
Connecticut,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,61.04
Connecticut,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,62.52
Connecticut,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,41.81
Connecticut,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,25.08
Connecticut,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,27.32
Connecticut,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,34.36
Connecticut,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,46.46
Connecticut,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,50.09
Connecticut,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,52.62
Connecticut,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,53.97
Connecticut,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,35.61
Connecticut,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,20.68
Connecticut,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,22.63
Connecticut,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,28.84
Connecticut,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,39.74
Connecticut,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,43.1
Connecticut,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,45.34
Connecticut,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,46.56
Connecticut,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,30.32
Connecticut,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,17.05
Connecticut,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,18.75
Connecticut,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,24.2
Connecticut,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,33.98
Connecticut,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,37.08
Connecticut,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,39.05
Connecticut,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,40.15
Connecticut,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,25.81
Connecticut,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,14.05
Connecticut,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,15.53
Connecticut,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,20.3
Connecticut,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,29.04
Connecticut,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,31.88
Connecticut,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,33.62
Connecticut,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,34.61
Connecticut,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,21.97
Connecticut,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,11.58
Connecticut,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,12.86
Connecticut,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,17.03
Connecticut,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,24.82
Connecticut,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,27.4
Connecticut,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,28.94
Connecticut,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,29.82
Connecticut,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,18.71
Connecticut,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,9.54
Connecticut,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,10.64
Connecticut,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,14.28
Connecticut,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,21.21
Connecticut,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,23.55
Connecticut,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,24.9
Connecticut,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,25.69
Delaware,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,17.2
Delaware,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,12.04
Delaware,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,13.89
Delaware,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,14.92
Delaware,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,16.19
Delaware,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,20.39
Delaware,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,21.17
Delaware,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,22.44
Delaware,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,15.83
Delaware,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,10.58
Delaware,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,12.34
Delaware,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,13.45
Delaware,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,14.88
Delaware,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,19.1
Delaware,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,19.97
Delaware,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,21.2
Delaware,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,14.51
Delaware,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,9.25
Delaware,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,10.9
Delaware,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,12.0
Delaware,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,13.61
Delaware,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,17.8
Delaware,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,18.75
Delaware,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,19.93
Delaware,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,13.25
Delaware,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,8.06
Delaware,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,9.59
Delaware,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,10.65
Delaware,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,12.4
Delaware,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,16.53
Delaware,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,17.52
Delaware,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,18.65
Delaware,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,12.07
Delaware,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,6.99
Delaware,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,8.4
Delaware,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,9.41
Delaware,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,11.26
Delaware,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,15.29
Delaware,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,16.32
Delaware,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,17.38
Delaware,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,10.95
Delaware,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,6.06
Delaware,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,7.34
Delaware,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,8.29
Delaware,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,10.19
Delaware,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,14.09
Delaware,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,15.14
Delaware,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,16.14
Delaware,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,9.92
Delaware,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,5.24
Delaware,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,6.4
Delaware,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,7.28
Delaware,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,9.19
Delaware,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,12.94
Delaware,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,14.0
Delaware,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,14.94
Delaware,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,8.97
Delaware,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,4.53
Delaware,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,5.57
Delaware,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,6.38
Delaware,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,8.27
Delaware,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,11.86
Delaware,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,12.91
Delaware,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,13.78
District_of_Columbia,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,2.24
District_of_Columbia,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,1.82
District_of_Columbia,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,1.87
District_of_Columbia,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,2.07
District_of_Columbia,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,2.26
District_of_Columbia,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,2.31
District_of_Columbia,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,2.56
District_of_Columbia,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,2.77
District_of_Columbia,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,1.95
District_of_Columbia,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,1.52
District_of_Columbia,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,1.58
District_of_Columbia,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,1.84
District_of_Columbia,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,1.92
District_of_Columbia,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,2.02
District_of_Columbia,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,2.3
District_of_Columbia,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,2.5
District_of_Columbia,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1.7
District_of_Columbia,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,1.27
District_of_Columbia,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,1.33
District_of_Columbia,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,1.58
District_of_Columbia,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1.64
District_of_Columbia,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,1.8
District_of_Columbia,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,2.05
District_of_Columbia,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,2.24
District_of_Columbia,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,1.47
District_of_Columbia,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,1.06
District_of_Columbia,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,1.12
District_of_Columbia,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,1.36
District_of_Columbia,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,1.45
District_of_Columbia,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,1.59
District_of_Columbia,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,1.83
District_of_Columbia,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,2.01
District_of_Columbia,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,1.28
District_of_Columbia,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,0.88
District_of_Columbia,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,0.94
District_of_Columbia,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,1.14
District_of_Columbia,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,1.28
District_of_Columbia,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,1.41
District_of_Columbia,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,1.62
District_of_Columbia,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,1.79
District_of_Columbia,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,1.1
District_of_Columbia,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,0.73
District_of_Columbia,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,0.79
District_of_Columbia,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,0.96
District_of_Columbia,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,1.11
District_of_Columbia,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,1.24
District_of_Columbia,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,1.44
District_of_Columbia,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,1.59
District_of_Columbia,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,0.95
District_of_Columbia,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,0.61
District_of_Columbia,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,0.66
District_of_Columbia,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,0.8
District_of_Columbia,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,0.95
District_of_Columbia,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,1.09
District_of_Columbia,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,1.27
District_of_Columbia,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,1.41
District_of_Columbia,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,0.82
District_of_Columbia,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,0.51
District_of_Columbia,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,0.56
District_of_Columbia,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,0.67
District_of_Columbia,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,0.81
District_of_Columbia,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,0.96
District_of_Columbia,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,1.12
District_of_Columbia,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,1.25
Florida,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,854.87
Florida,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,762.25
Florida,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,780.7
Florida,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,802.12
Florida,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,810.75
Florida,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,925.86
Florida,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,947.98
Florida,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,957.96
Florida,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,1001.62
Florida,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,888.32
Florida,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,910.07
Florida,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,936.13
Florida,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,951.17
Florida,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,1086.69
Florida,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,1115.54
Florida,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,1128.97
Florida,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1141.47
Florida,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,1008.24
Florida,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,1032.91
Florida,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,1062.44
Florida,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1086.61
Florida,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,1240.14
Florida,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,1276.46
Florida,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,1292.99
Florida,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,1261.0
Florida,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,1111.01
Florida,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,1137.81
Florida,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,1168.76
Florida,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,1204.68
Florida,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,1371.3
Florida,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,1415.2
Florida,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,1433.89
Florida,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,1346.75
Florida,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,1185.65
Florida,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,1213.42
Florida,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,1243.05
Florida,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,1292.62
Florida,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,1465.22
Florida,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,1515.96
Florida,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,1535.26
Florida,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,1388.27
Florida,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,1223.49
Florida,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,1250.87
Florida,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,1276.31
Florida,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,1339.99
Florida,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,1510.3
Florida,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,1566.21
Florida,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,1584.28
Florida,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,1380.75
Florida,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,1219.12
Florida,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,1241.22
Florida,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,1264.82
Florida,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,1341.25
Florida,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,1501.26
Florida,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,1559.95
Florida,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,1575.04
Florida,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,1326.24
Florida,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,1174.49
Florida,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,1188.87
Florida,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,1211.07
Florida,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,1297.13
Florida,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,1440.49
Florida,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,1499.27
Florida,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,1510.12
Georgia,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,811.27
Georgia,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,684.13
Georgia,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,727.05
Georgia,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,758.76
Georgia,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,835.46
Georgia,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,857.18
Georgia,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,883.38
Georgia,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,899.88
Georgia,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,904.78
Georgia,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,767.17
Georgia,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,814.67
Georgia,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,847.51
Georgia,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,934.95
Georgia,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,946.61
Georgia,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,983.52
Georgia,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,1001.6
Georgia,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1007.11
Georgia,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,858.51
Georgia,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,911.0
Georgia,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,944.79
Georgia,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1036.79
Georgia,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,1054.54
Georgia,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,1092.86
