location,target,type,quantile,forecast_date,target_end_date,value
Georgia,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,15418.75
Georgia,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,15637.82
Georgia,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,17021.14
Georgia,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,17509.13
Georgia,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,17907.67
Georgia,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,18420.18
Georgia,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,18664.82
Georgia,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,19235.26
Georgia,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,16949.58
Georgia,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,17264.22
Georgia,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,18850.99
Georgia,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,19442.89
Georgia,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,19922.05
Georgia,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,20542.41
Georgia,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,20832.83
Georgia,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,21294.64
Georgia,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,18591.07
Georgia,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,19015.44
Georgia,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,20824.31
Georgia,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,21535.25
Georgia,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,22104.01
Georgia,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,22846.86
Georgia,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,23187.68
Georgia,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,23507.86
Georgia,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,20341.93
Georgia,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,20884.87
Georgia,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,22968.41
Georgia,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,23785.56
Georgia,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,24452.52
Georgia,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,25333.04
Georgia,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,25728.49
Georgia,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,25870.05
Georgia,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,22198.48
Georgia,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,22873.53
Georgia,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,25254.71
Georgia,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,26189.28
Georgia,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,26962.23
Georgia,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,27995.7
Georgia,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,28449.3
Georgia,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,28371.65
Georgia,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,24154.22
Georgia,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,24974.47
Georgia,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,27673.79
Georgia,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,28737.22
Georgia,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,29622.56
Georgia,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,30823.79
Georgia,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,31337.98
Hawaii,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,32.24
Hawaii,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,22.78
Hawaii,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,25.66
Hawaii,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,30.14
Hawaii,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,33.24
Hawaii,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,35.54
Hawaii,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,37.64
Hawaii,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,39.06
Hawaii,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,31.96
Hawaii,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,21.9
Hawaii,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,24.98
Hawaii,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,29.6
Hawaii,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,33.08
Hawaii,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,35.5
Hawaii,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,37.7
Hawaii,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,39.22
Hawaii,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,31.69
Hawaii,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,21.07
Hawaii,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,24.33
Hawaii,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,29.09
Hawaii,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,32.92
Hawaii,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,35.48
Hawaii,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,37.78
Hawaii,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,39.4
Hawaii,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,31.43
Hawaii,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,20.27
Hawaii,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,23.7
Hawaii,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,28.59
Hawaii,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,32.77
Hawaii,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,35.45
Hawaii,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,37.86
Hawaii,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,39.58
Hawaii,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,31.19
Hawaii,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,19.5
Hawaii,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,23.09
Hawaii,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,28.1
Hawaii,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,32.62
Hawaii,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,35.4
Hawaii,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,37.95
Hawaii,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,39.76
Hawaii,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,30.95
Hawaii,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,18.77
Hawaii,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,22.5
Hawaii,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,27.62
Hawaii,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,32.48
Hawaii,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,35.36
Hawaii,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,38.05
Hawaii,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,39.94
Hawaii,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,30.71
Hawaii,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,18.06
Hawaii,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,21.92
Hawaii,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,27.14
Hawaii,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,32.33
Hawaii,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,35.31
Hawaii,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,38.14
Hawaii,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,40.13
Hawaii,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,30.49
Hawaii,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,17.39
Hawaii,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,21.36
Hawaii,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,26.68
Hawaii,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,32.19
Hawaii,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,35.27
Hawaii,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,38.23
Hawaii,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,40.31
Idaho,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,2342.71
Idaho,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,2129.65
Idaho,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,2156.58
Idaho,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,2202.06
Idaho,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,2284.13
Idaho,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,2491.1
Idaho,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,2527.31
Idaho,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,2570.97
Idaho,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,2818.47
Idaho,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,2535.66
Idaho,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,2568.68
Idaho,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,2631.63
Idaho,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,2740.49
Idaho,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,3024.07
Idaho,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,3070.72
Idaho,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,3104.66
Idaho,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,3376.18
Idaho,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,3007.5
Idaho,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,3047.5
Idaho,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,3132.84
Idaho,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,3273.96
Idaho,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,3653.51
Idaho,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,3712.55
Idaho,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,3730.91
Idaho,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,4023.23
Idaho,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,3550.96
Idaho,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,3598.76
Idaho,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,3710.8
Idaho,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,3891.32
Idaho,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,4388.48
Idaho,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,4455.81
Idaho,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,4460.28
Idaho,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,4764.57
Idaho,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,4170.24
Idaho,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,4226.45
Idaho,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,4371.1
Idaho,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,4597.14
Idaho,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,5226.21
Idaho,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,5293.49
Idaho,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,5316.31
Idaho,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,5601.07
Idaho,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,4866.89
Idaho,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,4931.77
Idaho,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,5115.54
Idaho,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,5392.32
Idaho,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,6152.67
Idaho,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,6277.64
Idaho,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,6293.47
Idaho,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,6527.65
Idaho,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,5638.62
Idaho,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,5711.86
Idaho,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,5941.49
Idaho,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,6272.47
Idaho,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,7174.13
Idaho,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,7371.95
Idaho,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,7376.16
Idaho,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,7531.22
Idaho,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,6477.91
Idaho,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,6558.4
Idaho,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,6840.37
Idaho,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,7226.04
Idaho,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,8272.39
Idaho,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,8540.45
Idaho,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,8553.65
Illinois,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,9056.87
Illinois,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,8039.92
Illinois,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,8404.41
Illinois,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,8614.79
Illinois,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,9281.62
Illinois,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,9576.63
Illinois,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,9585.1
Illinois,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,9586.24
Illinois,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,8891.37
Illinois,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,7844.52
Illinois,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,8210.96
Illinois,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,8420.52
Illinois,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,9113.85
Illinois,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,9442.54
Illinois,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,9448.4
Illinois,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,9451.12
Illinois,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,8715.01
Illinois,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,7642.56
Illinois,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,8008.77
Illinois,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,8219.47
Illinois,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,8934.18
Illinois,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,9293.26
Illinois,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,9297.69
Illinois,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,9304.08
Illinois,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,8528.86
Illinois,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,7435.41
Illinois,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,7800.37
Illinois,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,8011.7
Illinois,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,8743.8
Illinois,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,9128.09
Illinois,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,9138.09
Illinois,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,9145.48
Illinois,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,8334.01
Illinois,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,7224.15
Illinois,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,7586.98
Illinois,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,7798.18
Illinois,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,8543.88
Illinois,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,8951.01
Illinois,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,8966.63
Illinois,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,8975.34
Illinois,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,8131.56
Illinois,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,7009.73
Illinois,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,7369.61
Illinois,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,7579.98
Illinois,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,8335.62
Illinois,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,8763.17
Illinois,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,8784.39
Illinois,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,8794.71
Illinois,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,7922.61
Illinois,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,6793.09
Illinois,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,7149.26
Illinois,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,7358.13
Illinois,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,8120.2
Illinois,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,8565.73
Illinois,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,8592.5
Illinois,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,8604.67
Illinois,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,7708.21
Illinois,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,6575.12
Illinois,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,6926.86
Illinois,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,7133.62
Illinois,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,7898.79
Illinois,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,8359.87
Illinois,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,8392.09
Illinois,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,8406.31
Indiana,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,3185.4
Indiana,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,2953.87
Indiana,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,2979.52
Indiana,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,3065.51
Indiana,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,3119.52
Indiana,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,3311.57
Indiana,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,3454.85
Indiana,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,3479.84
Indiana,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,3108.61
Indiana,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,2874.34
Indiana,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,2904.54
Indiana,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,2982.37
Indiana,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,3038.64
Indiana,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,3224.47
Indiana,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,3397.29
Indiana,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,3415.71
Indiana,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,3020.61
Indiana,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,2786.66
Indiana,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,2821.18
Indiana,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,2889.24
Indiana,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,2947.59
Indiana,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,3125.0
Indiana,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,3324.99
Indiana,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,3336.19
Indiana,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,2922.98
Indiana,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,2692.14
Indiana,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,2730.67
Indiana,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,2787.76
Indiana,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,2847.92
Indiana,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,3015.12
Indiana,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,3239.49
Indiana,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,3243.03
Indiana,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,2817.38
Indiana,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,2592.08
Indiana,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,2634.26
Indiana,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,2679.58
Indiana,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,2743.57
Indiana,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,2896.8
Indiana,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,3136.69
Indiana,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,3141.01
Indiana,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,2705.45
Indiana,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,2484.86
Indiana,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,2521.49
Indiana,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,2572.15
Indiana,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,2637.03
Indiana,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,2772.02
Indiana,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,3019.41
Indiana,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,3031.59
Indiana,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,2588.8
Indiana,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,2372.82
Indiana,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,2398.07
Indiana,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,2464.77
Indiana,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,2526.21
Indiana,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,2648.77
Indiana,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,2894.46
Indiana,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,2914.3
Indiana,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,2468.97
Indiana,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,2259.13
Indiana,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,2273.11
Indiana,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,2354.88
Indiana,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,2412.49
Indiana,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,2527.75
Indiana,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,2763.85
Indiana,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,2791.0
Iowa,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,779.57
Iowa,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,678.58
Iowa,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,697.5
Iowa,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,721.57
Iowa,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,771.76
Iowa,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,790.69
Iowa,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,816.83
Iowa,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,1030.51
Iowa,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,574.3
Iowa,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,495.68
Iowa,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,506.64
Iowa,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,523.53
Iowa,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,564.56
Iowa,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,589.45
Iowa,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,603.02
Iowa,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,776.67
Iowa,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,419.31
Iowa,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,357.18
Iowa,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,364.95
Iowa,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,377.19
Iowa,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,409.22
Iowa,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,435.31
Iowa,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,443.27
Iowa,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,578.18
Iowa,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,304.9
